source_record_id,source_system,business_name_raw,business_name_normalized,address_raw,address_normalized,district,pin_code,business_type,business_category,pan_hash_present,gstin_hash_present,phone_present,blocking_key_pin_category,blocking_key_pin_name4,status,last_event_date,entity_id_ground_truth
PCB/BLRU/CTO/2021/00104,KSPCB,M/S Mysore Biryan Associates,MYSORE BIRYAN ASSOCIATES,"96, D 2nd Main, Whitefield Main Road, Bangalore Urban, K'taka - 560066",96 D 2ND MN WHITEFIELD MN RD BANGALORE URBAN K TAKA 560066,Bengaluru Urban,560066,Restaurant / Cafe,Service,False,False,False,560066::Service,560066::MYSO,CLOSED,2022-06-25,ENT-00241
LAB-KA-BLRU-2021-000120,LABOUR,Mysore Biryani Associates,MYSORE BIRYANI ASSOCIATES,"No 96, D 2nd Main, Whitefield Main Road, B'luru Urban, K'taka - 560066",NO 96 D 2ND MN WHITEFIELD MN RD B LURU URBAN K TAKA 560066,Bengaluru Urban,560066,Restaurant / Cafe,Service,True,False,False,560066::Service,560066::MYSO,CLOSED,2022-11-06,ENT-00241
KAR-SHOP-BLRU-2023-000160,SHOP,Mysore Biryani Associates,MYSORE BIRYANI ASSOCIATES,"No. 96, D 2nd Main, Whitefield Main Road, Bangalore Urban, K'taka",NO 96 D 2ND MN WHITEFIELD MN RD BANGALORE URBAN K TAKA,Bengaluru Urban,560066,Restaurant / Cafe,Service,False,True,False,560066::Service,560066::MYSO,DORMANT,2024-02-24,ENT-00241
BBMP-TL-SOUT-2018-000093,BBMP,M/S Nisarga Clinic Solutions,NISARGA CLINIC SOLUTIONS,"No. 136, A Main Road, BTM Layout, Bengaluru Urban, K'taka",NO 136 A MN RD BTM LAYOUT BANGALORE URBAN K TAKA,Bengaluru Urban,560029,Pharmacy / Medical Retail,Retail,False,False,True,560029::Retail,560029::NISA,CLOSED,2019-10-01,ENT-00242
GST-KA-BLRU-2020-000190,GST,Nisarga Clinic Solutions,NISARGA CLINIC SOLUTIONS,"No 136, A Main Road, BTM Layout, Bangalore Urban, KA - 560029",NO 136 A MN RD BTM LAYOUT BANGALORE URBAN KA 560029,Bengaluru Urban,560029,Pharmacy / Medical Retail,Retail,False,False,False,560029::Retail,560029::NISA,CLOSED,2021-10-23,ENT-00242
KFBIS-FAC-BLRU-2024-000108,FACTORY,Sharma Moulding ndustries,SHARMA MOULDING NDUSTRIES,"No 106, C Extension, MG Road, Bangalore Urban, K'taka - 560001",NO 106 C EXTENSION MG RD BANGALORE URBAN K TAKA 560001,Bengaluru Urban,560001,Plastic Moulding,Manufacturing,True,False,False,560001::Manufacturing,560001::SHAR,DORMANT,2024-12-10,ENT-00243
GST-KA-BLRU-2017-000191,GST,SHARMA MOULDING INDUSTRIES,SHARMA MOULDING INDUSTRIES,"#106, C Extension, MG Road, Bangalore Urban, KA - 560001",106 C EXTENSION MG RD BANGALORE URBAN KA 560001,Bengaluru Urban,560029,Plastic Moulding,Manufacturing,True,True,False,560029::Manufacturing,560029::SHAR,CLOSED,2020-04-28,ENT-00243
PCB/BLRU/CTE/2025/00105,KSPCB,Sharma Moulding Inds,SHARMA MOULDING INDS,"No. 106, C Extension, MG Road, Bangalore Urban, KA - 560001",NO 106 C EXTENSION MG RD BANGALORE URBAN KA 560001,Bengaluru Urban,560001,Plastic Moulding,Manufacturing,False,True,False,560001::Manufacturing,560001::SHAR,ACTIVE,2025-12-14,ENT-00243
UDYAM-KR-BLRU-2017-000119,UDYAM,Sharma Moulding Industries,SHARMA MOULDING INDUSTRIES,"No 106, C Extension, MG Road, Bangalore Urban, K'taka - 560001",NO 106 C EXTENSION MG RD BANGALORE URBAN K TAKA 560001,Bengaluru Urban,560001,Plastic Moulding,Manufacturing,True,True,False,560001::Manufacturing,560001::SHAR,DORMANT,2025-03-08,ENT-00243
BBMP-TL-WEST-2019-000094,BBMP,Naveen LLP,NAVEEN,"#214, Plot 3rd Phase, Rajajinagar Industrial Suburb, B'luru Urban, KA - 560059",214 PLOT 3RD PHASE RAJAJINAGAR IND SUBURB B LURU URBAN KA 560059,Bengaluru Urban,560059,Textile / Garments,Manufacturing,False,False,False,560059::Manufacturing,560059::NAVE,CLOSED,2020-10-31,ENT-00244
GST-KA-BLRU-2020-000192,GST,NAVEEN LLP,NAVEEN,"#214, Plot 3rd Phase, Rajajinagar Industrial Suburb, Bengaluru Urban, K'taka - 560059",214 PLOT 3RD PHASE RAJAJINAGAR IND SUBURB BANGALORE URBAN K TAKA 560059,Bengaluru Urban,560059,Textile / Garments,Manufacturing,False,False,True,560059::Manufacturing,560059::NAVE,CLOSED,2023-02-27,ENT-00244
KAR-SHOP-BLRU-2018-000161,SHOP,Naveen LLP,NAVEEN,"No. 214, Plot 3rd Phase, Rajajinagar Industrial Suburb, B'luru Urban, K'taka - 560059",NO 214 PLOT 3RD PHASE RAJAJINAGAR IND SUBURB B LURU URBAN K TAKA 560059,Bengaluru Urban,560059,Textile / Garments,Manufacturing,False,False,True,560059::Manufacturing,560059::NAVE,DORMANT,2024-02-29,ENT-00244
KFBIS-FAC-BLRR-2023-000109,FACTORY,Sharma Coatings Pvt Ltd,SHARMA COATINGS,"No 200, D Behind Metro, Bagalur, Bengaluru Rural, Karnataka - 562157",NO 200 D BEHIND METRO BAGALUR BANGALORE RURAL KARNATAKA 562157,Bengaluru Rural,562157,Chemical Blending,Manufacturing,False,False,False,562157::Manufacturing,562157::SHAR,CLOSED,2024-07-23,ENT-00245
GST-KA-BLRR-2022-000193,GST,Sharma Coatings Pvt Ltd,SHARMA COATINGS,"No. 200, D Behind Metro, Bagalur, B'luru Rural, Karnataka - 562157",NO 200 D BEHIND METRO BAGALUR B LURU RURAL KARNATAKA 562157,Bengaluru Rural,562157,Chemical Blending,Manufacturing,False,False,True,562157::Manufacturing,562157::SHAR,CLOSED,2025-10-08,ENT-00245
PCB/BLRR/CTO/2015/00106,KSPCB,Sharma Coatings Pvt Ltd,SHARMA COATINGS,"No 200, D Behind Metro, Bagalur, B'luru Rural, KA - 562157",NO 200 D BEHIND METRO BAGALUR B LURU RURAL KA 562157,Bengaluru Rural,562157,Chemical Blending,Manufacturing,False,False,False,562157::Manufacturing,562157::SHAR,CLOSED,2019-09-08,ENT-00245
UDYAM-KR-BLRR-2021-000120,UDYAM,Sharma Coaings Pvt Ltd,SHARMA COAINGS,"No. 200, D Behind Metro, Bagalur, B'luru Rural, KA - 562157",NO 200 D BEHIND METRO BAGALUR B LURU RURAL KA 562157,Bengaluru Rural,562157,Chemical Blending,Manufacturing,False,False,True,562157::Manufacturing,562157::SHAR,DORMANT,2024-09-14,ENT-00245
KFBIS-FAC-BLRU-2021-000110,FACTORY,Ananya Labs Entp,ANANYA LABS ENTP,"11, C Near Bus Stop, Banashankari, B'luru Urban, KA - 560085",11 C NEAR BUS STOP BANASHANKARI B LURU URBAN KA 560085,Bengaluru Urban,560085,Machine Tools,Manufacturing,False,True,False,560085::Manufacturing,560085::ANAN,DORMANT,2023-09-25,ENT-00246
GST-KA-BLRU-2025-000194,GST,M/S Ananya Labs Enterprises,ANANYA LABS ENTERPRISES,"11, C Near Bus Stop, Banashankari, B'luru Urban, K'taka - 560085",11 C NEAR BUS STOP BANASHANKARI B LURU URBAN K TAKA 560085,Bengaluru Urban,560085,Machine Tools,Manufacturing,True,True,True,560085::Manufacturing,560085::ANAN,CLOSED,2025-11-05,ENT-00246
PCB/BLRU/CTE/2025/00107,KSPCB,Ananya Labs Enterprises,ANANYA LABS ENTERPRISES,"No 11, C Near Bus Stop, Banashankari, Bengaluru Urban, Karnataka - 560085",NO 11 C NEAR BUS STOP BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Machine Tools,Manufacturing,False,False,True,560085::Manufacturing,560085::ANAN,ACTIVE,2026-04-10,ENT-00246
GST-KA-BLRR-2025-000195,GST,Kaveri Associates,KAVERI ASSOCIATES,"No 12, B Sector, Devanahalli, B'luru Rural, K'taka - 562110",NO 12 B SECTOR DEVANAHALLI B LURU RURAL K TAKA 562110,Bengaluru Rural,562110,Printing / Packaging,Manufacturing,True,True,True,562110::Manufacturing,562110::KAVE,ACTIVE,2025-07-12,ENT-00247
PCB/BLRR/CTE/2019/00108,KSPCB,Kaveri Associaes,KAVERI ASSOCIAES,"#12, B Sector, Devanahalli, Bangalore Rural, Karnataka - 562110",12 B SECTOR DEVANAHALLI BANGALORE RURAL KARNATAKA 562110,Bengaluru Rural,562110,Printing / Packaging,Manufacturing,False,False,False,562110::Manufacturing,562110::KAVE,CLOSED,2021-06-26,ENT-00247
KAR-SHOP-BLRR-2022-000162,SHOP,M/S Kaveri Associates,KAVERI ASSOCIATES,"12, B Sector, Devanahalli, B'luru Rural, Karnataka - 562110",12 B SECTOR DEVANAHALLI B LURU RURAL KARNATAKA 562110,Bengaluru Rural,562110,Printing / Packaging,Manufacturing,False,True,True,562110::Manufacturing,562110::KAVE,CLOSED,2022-07-07,ENT-00247
UDYAM-KR-BLRR-2017-000121,UDYAM,M/S Kaveri Associates,KAVERI ASSOCIATES,"No. 12, B Sector, Devanahalli, Bangalore Rural, Karnataka - 562110",NO 12 B SECTOR DEVANAHALLI BANGALORE RURAL KARNATAKA 562110,Bengaluru Rural,562110,Printing / Packaging,Manufacturing,True,False,False,562110::Manufacturing,562110::KAVE,DORMANT,2024-12-29,ENT-00247
KFBIS-FAC-BLRU-2017-000111,FACTORY,M/S Veda Precision Company,VEDA PRECISION,"No 268, D 1st Cross, Peenya Industrial Area, B'luru Urban, Karnataka - 560058",NO 268 D 1ST CRS PEENYA IND AREA B LURU URBAN KARNATAKA 560058,Bengaluru Urban,560058,Machine Tools,Manufacturing,False,True,False,560058::Manufacturing,560058::VEDA,CLOSED,2019-11-14,ENT-00248
GST-KA-BLRU-2020-000196,GST,Veda Precision Company,VEDA PRECISION,"#268, D 1st Cross, Peenya Industrial Area, Bangalore Urban, KA - 560058",268 D 1ST CRS PEENYA IND AREA BANGALORE URBAN KA 560058,Bengaluru Urban,560058,Machine Tools,Manufacturing,True,True,False,560058::Manufacturing,560058::VEDA,CLOSED,2022-01-17,ENT-00248
PCB/BLRU/CTE/2020/00109,KSPCB,M/S Veda Precision Company,VEDA PRECISION,"No 268, D 1st Cross, Peenya Industrial Estate, Bengaluru Urban, K'taka - 560058",NO 268 D 1ST CRS PEENYA IND ESTATE BANGALORE URBAN K TAKA 560058,Bengaluru Urban,560058,Machine Tools,Manufacturing,True,False,False,560058::Manufacturing,560058::VEDA,CLOSED,2021-07-22,ENT-00248
LAB-KA-BLRU-2019-000121,LABOUR,Veda Precision Company,VEDA PRECISION,"No. 268, D 1st Crs, Peenya Indl Area, B'luru Urban, Karnataka - 560058",NO 268 D 1ST CRS PEENYA INDL AREA B LURU URBAN KARNATAKA 560058,Bengaluru Urban,560058,Machine Tools,Manufacturing,False,False,False,560058::Manufacturing,560058::VEDA,CLOSED,2020-08-25,ENT-00248
UDYAM-KR-BLRU-2015-000122,UDYAM,Veda Precision Company,VEDA PRECISION,"268, D 1st Cr, Peenya Indl Area, Bengaluru Urban, K'taka - 560058",268 D 1ST CR PEENYA INDL AREA BANGALORE URBAN K TAKA 560058,Bengaluru Urban,560058,Machine Tools,Manufacturing,True,True,False,560058::Manufacturing,560058::VEDA,ACTIVE,2025-12-19,ENT-00248
BBMP-TL-MAHA-2022-000095,BBMP,M/S Deccan Precision Co,DECCAN PRECISION,"#182, C Service Road, Whitefield Main Rd, B'luru Urban, K'taka - 560066",182 C SERVICE RD WHITEFIELD MN RD B LURU URBAN K TAKA 560066,Bengaluru Urban,560066,Machine Tools,Manufacturing,False,False,False,560066::Manufacturing,560066::DECC,DORMANT,2023-07-15,ENT-00249
KFBIS-FAC-BLRU-2016-000112,FACTORY,Deccan Precision Co,DECCAN PRECISION,"182, C Service Road, Whitefield Main Rd, Bangalore Urban, Karnataka - 560066",182 C SERVICE RD WHITEFIELD MN RD BANGALORE URBAN KARNATAKA 560066,Bengaluru Urban,560066,Machine Tools,Manufacturing,False,False,True,560066::Manufacturing,560066::DECC,CLOSED,2020-11-29,ENT-00249
GST-KA-BLRU-2016-000197,GST,DECCAN PRECISION CO,DECCAN PRECISION,"No 182, C Service Road, Whitefield Main Road, Bangalore Urban, Karnataka - 560066",NO 182 C SERVICE RD WHITEFIELD MN RD BANGALORE URBAN KARNATAKA 560066,Bengaluru Urban,560066,Machine Tools,Manufacturing,False,False,False,560066::Manufacturing,560066::DECC,ACTIVE,2026-03-13,ENT-00249
PCB/BLRU/CTO/2025/00110,KSPCB,Deccan Precision Co,DECCAN PRECISION,"No 182, C Service Road, Whitefield Mn Rd, B'luru Urban, Karnataka - 560066",NO 182 C SERVICE RD WHITEFIELD MN RD B LURU URBAN KARNATAKA 560066,Bengaluru Urban,560066,Machine Tools,Manufacturing,False,False,True,560066::Manufacturing,560066::DECC,ACTIVE,2026-03-10,ENT-00249
KAR-SHOP-BLRU-2022-000163,SHOP,M/S Deccan Precision Co,DECCAN PRECISION,"No. 182, C Service Road, Whitefield Mn Rd, Bangalore Urban, K'taka - 560066",NO 182 C SERVICE RD WHITEFIELD MN RD BANGALORE URBAN K TAKA 560066,Bengaluru Urban,560066,Machine Tools,Manufacturing,False,False,False,560066::Manufacturing,560066::DECC,DORMANT,2024-07-04,ENT-00249
UDYAM-KR-BLRU-2021-000123,UDYAM,DECCAN PRECISION CO,DECCAN PRECISION,"No 182, C Service Road, Whitefield Mn Rd, Bangalore Urban, K'taka - 560066",NO 182 C SERVICE RD WHITEFIELD MN RD BANGALORE URBAN K TAKA 560066,Bengaluru Urban,560066,Machine Tools,Manufacturing,False,False,True,560066::Manufacturing,560066::DECC,DORMANT,2023-12-23,ENT-00249
GST-KA-BLRU-2019-000198,GST,Aarohi Graphics Solutions,AAROHI GRAPHICS SOLUTIONS,"No. 103, C 3rd Phase, Yelahanka, Bengaluru Urban, K'taka - 560064",NO 103 C 3RD PHASE YELAHANKA BANGALORE URBAN K TAKA 560064,Bengaluru Urban,560064,Printing / Packaging,Manufacturing,True,True,True,560064::Manufacturing,560064::AARO,CLOSED,2022-04-04,ENT-00250
LAB-KA-BLRU-2020-000122,LABOUR,M/S Aarohi Graphics Solutions,AAROHI GRAPHICS SOLUTIONS,"No. 103, C 3rd Phase, Yelahanka, Bengaluru Urban, KA - 560064",NO 103 C 3RD PHASE YELAHANKA BANGALORE URBAN KA 560064,Bengaluru Urban,560064,Printing / Packaging,Manufacturing,True,False,True,560064::Manufacturing,560064::AARO,DORMANT,2025-02-19,ENT-00250
KAR-SHOP-BLRU-2019-000164,SHOP,Aarohi Graphics Solutions,AAROHI GRAPHICS SOLUTIONS,"#103, C 3rd Phase, Yelahanka, Bengaluru Urban, K'taka - 560064",103 C 3RD PHASE YELAHANKA BANGALORE URBAN K TAKA 560064,Bengaluru Urban,560064,Printing / Packaging,Manufacturing,True,False,False,560064::Manufacturing,560064::AARO,CLOSED,2020-06-04,ENT-00250
BBMP-TL-BOMM-2015-000096,BBMP,Prakruthi Clinic Pvt Ltd,PRAKRUTHI CLINIC,"125, B Behind Metro, HSR Layout, B'luru Urban, KA - 560102",125 B BEHIND METRO HSR LAYOUT B LURU URBAN KA 560102,Bengaluru Urban,560102,Pharmacy / Medical Retail,Retail,False,False,False,560102::Retail,560102::PRAK,ACTIVE,2026-04-16,ENT-00251
GST-KA-BLRU-2018-000199,GST,M/S Prakruthi Clinic Pvt Ltd,PRAKRUTHI CLINIC,"No. 125, B Behind Metro, HSR Layout, B'luru Urban, K'taka - 560102",NO 125 B BEHIND METRO HSR LAYOUT B LURU URBAN K TAKA 560102,Bengaluru Urban,560102,Pharmacy / Medical Retail,Retail,True,False,False,560102::Retail,560102::PRAK,CLOSED,2019-03-01,ENT-00251
LAB-KA-BLRU-2025-000123,LABOUR,Prakruthi Clinic Pvt. Ltd.,PRAKRUTHI CLINIC,"#125, B Behind Metro, HSR Layout, B'luru Urban, K'taka - 560102",125 B BEHIND METRO HSR LAYOUT B LURU URBAN K TAKA 560102,Bengaluru Urban,560102,Pharmacy / Medical Retail,Retail,False,False,False,560102::Retail,560102::PRAK,ACTIVE,2025-05-28,ENT-00251
KAR-SHOP-BLRU-2015-000165,SHOP,Prakruthi Clinic Pvt Ltd,PRAKRUTHI CLINIC,"#125, B Behind Metro, HSR Layout, Bangalore Urban, K'taka - 560102",125 B BEHIND METRO HSR LAYOUT BANGALORE URBAN K TAKA 560102,Bengaluru Urban,560102,Pharmacy / Medical Retail,Retail,False,False,False,560102::Retail,560102::PRAK,DORMANT,2023-07-24,ENT-00251
BBMP-TL-SOUT-2021-000097,BBMP,M/S Sree Pharma Pv Ltd,SREE PHARMA PV,"#275, B 3rd Phase, Bommanahalli, B'luru Urban, KA - 560068",275 B 3RD PHASE BOMMANAHALLI B LURU URBAN KA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,True,False,False,560068::Retail,560068::SREE,DORMANT,2025-03-08,ENT-00252
GST-KA-BLRU-2025-000200,GST,M/S Sree Pharma Pvt Ltd,SREE PHARMA,"No 275, B 3rd Phase, Bommanahalli, B'luru Urban, KA - 560068",NO 275 B 3RD PHASE BOMMANAHALLI B LURU URBAN KA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,True,False,True,560068::Retail,560068::SREE,ACTIVE,2025-09-17,ENT-00252
KAR-SHOP-BLRU-2023-000166,SHOP,Sree Pharma Pvt. Ltd.,SREE PHARMA,"No 275, B 3rd Phase, Bommanahalli, Bangalore Urban, Karnataka - 560068",NO 275 B 3RD PHASE BOMMANAHALLI BANGALORE URBAN KARNATAKA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,True,False,True,560068::Retail,560068::SREE,ACTIVE,2025-11-19,ENT-00252
UDYAM-KR-BLRU-2019-000124,UDYAM,Sree Pharma Pvt Ltd,SREE PHARMA,"275, B 3rd Phase, Bommanahalli, Bengaluru Urban, KA - 560068",275 B 3RD PHASE BOMMANAHALLI BANGALORE URBAN KA 560068,Bengaluru Urban,560068,Pharmacy / Medical Retail,Retail,True,False,True,560068::Retail,560068::SREE,CLOSED,2020-01-24,ENT-00252
BBMP-TL-BENG-2021-000098,BBMP,Bangalore LLP,BANGALORE,"227, A Service Road, Doddaballapura, B'luru Rural, KA - 561203",227 A SERVICE RD DODDABALLAPURA B LURU RURAL KA 561203,Bengaluru Rural,562157,Pharmacy / Medical Retail,Retail,True,False,False,562157::Retail,562157::BANG,CLOSED,2022-09-09,ENT-00253
GST-KA-BLRR-2025-000201,GST,Bangalore LLP,BANGALORE,"#227, A Service Road, Doddaballapura, Bengaluru Rural, Karnataka - 561203",227 A SERVICE RD DODDABALLAPURA BANGALORE RURAL KARNATAKA 561203,Bengaluru Rural,561203,Pharmacy / Medical Retail,Retail,True,False,False,561203::Retail,561203::BANG,ACTIVE,2025-10-02,ENT-00253
KAR-SHOP-BLRR-2020-000167,SHOP,Bangalore LLP,BANGALORE,"227, A Service Road, Doddaballapura, Bengaluru Rural, K'taka - 561203",227 A SERVICE RD DODDABALLAPURA BANGALORE RURAL K TAKA 561203,Bengaluru Rural,561203,Pharmacy / Medical Retail,Retail,False,False,False,561203::Retail,561203::BANG,CLOSED,2021-11-13,ENT-00253
BBMP-TL-NORT-2023-000099,BBMP,Sinidhi LLP,SINIDHI,"#267, Shed Near Bus Stop, Hebbal Industrial Area, Mysuru, K'taka - 570016",267 SHED NEAR BUS STOP HEBBAL IND AREA MYSURU K TAKA 570016,Mysuru,570016,Restaurant / Cafe,Service,False,False,False,570016::Service,570016::SINI,DORMANT,2024-11-18,ENT-00254
GST-KA-MYS-2019-000202,GST,M/S Srinidhi LLP,SRINIDHI,"267, Shed Near Bus Stop, Hebbal Industrial Estate, Mysuru, KA - 570016",267 SHED NEAR BUS STOP HEBBAL IND ESTATE MYSURU KA 570016,Mysuru,570016,Restaurant / Cafe,Service,False,False,True,570016::Service,570016::SRIN,DORMANT,2024-09-12,ENT-00254
KAR-SHOP-MYS-2021-000168,SHOP,M/S Srinidhi LLP,SRINIDHI,"No 267, Shed Near Bus Stop, Hebbal Industrial Estate, Mysuru, KA - 570016",NO 267 SHED NEAR BUS STOP HEBBAL IND ESTATE MYSURU KA 570016,Mysuru,570016,Restaurant / Cafe,Service,False,False,True,570016::Service,570016::SRIN,CLOSED,2022-06-16,ENT-00254
UDYAM-KR-MYS-2019-000125,UDYAM,SRINIDHI LLP,SRINIDHI,"No. 267, Shed Near Bus Stop, Hebbal Industrial Estate, Mysuru, KA - 570016",NO 267 SHED NEAR BUS STOP HEBBAL IND ESTATE MYSURU KA 570016,Mysuru,570016,Restaurant / Cafe,Service,False,False,True,570016::Service,570016::SRIN,CLOSED,2019-08-21,ENT-00254
BBMP-TL-DASA-2018-000100,BBMP,M/S Sharma LLP,SHARMA,"No 190, Plot Industrial Layout, Peenya Industrial Area, B'luru Urban, K'taka - 560058",NO 190 PLOT IND LAYOUT PEENYA IND AREA B LURU URBAN K TAKA 560058,Bengaluru Urban,560058,Food Processing,Manufacturing,False,False,False,560058::Manufacturing,560058::SHAR,CLOSED,2020-09-25,ENT-00255
KFBIS-FAC-BLRU-2021-000113,FACTORY,M/S Sharma LLP,SHARMA,"190, Plot Industrial Layout, Peenya Indl Area, Bangalore Urban, K'taka - 560058",190 PLOT IND LAYOUT PEENYA INDL AREA BANGALORE URBAN K TAKA 560058,Bengaluru Urban,560058,Food Processing,Manufacturing,False,False,False,560058::Manufacturing,560058::SHAR,DORMANT,2024-12-25,ENT-00255
GST-KA-BLRU-2024-000203,GST,Sharma LLP,SHARMA,"No. 190, Plot Industrial Layout, Peenya Indl Area, B'luru Urban, KA - 560058",NO 190 PLOT IND LAYOUT PEENYA INDL AREA B LURU URBAN KA 560058,Bengaluru Urban,560058,Food Processing,Manufacturing,True,True,False,560058::Manufacturing,560058::SHAR,DORMANT,2025-02-23,ENT-00255
PCB/BLRU/CTE/2024/00111,KSPCB,Sharma LLP,SHARMA,"No 190, Plot Industrial Layout, Peenya Indl Area, Bangalore Urban, KA - 560058",NO 190 PLOT IND LAYOUT PEENYA INDL AREA BANGALORE URBAN KA 560058,Bengaluru Urban,560058,Food Processing,Manufacturing,True,False,False,560058::Manufacturing,560058::SHAR,ACTIVE,2025-07-03,ENT-00255
LAB-KA-BLRU-2025-000124,LABOUR,Sharma LLP,SHARMA,"#190, Plot Industrial Layout, Peenya Indl Area, Bengaluru Urban, Karnataka - 560058",190 PLOT IND LAYOUT PEENYA INDL AREA BANGALORE URBAN KARNATAKA 560058,Bengaluru Urban,560058,Food Processing,Manufacturing,False,False,False,560058::Manufacturing,560058::SHAR,ACTIVE,2025-08-24,ENT-00255
KFBIS-FAC-BLRR-2021-000114,FACTORY,Navya Mold LLP,NAVYA MOLD,"No. 234, B 1st Cross, Hoskote, Bangalore Rural, Karnataka - 562114",NO 234 B 1ST CRS HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Plastic Moulding,Manufacturing,False,False,True,562114::Manufacturing,562114::NAVY,CLOSED,2021-09-04,ENT-00256
PCB/BLRR/CTO/2021/00112,KSPCB,Navya Mold LLP,NAVYA MOLD,"#234, B 1st Cross, Hoskote, B'luru Rural, K'taka - 562114",234 B 1ST CRS HOSKOTE B LURU RURAL K TAKA 562114,Bengaluru Rural,562114,Plastic Moulding,Manufacturing,True,False,False,562114::Manufacturing,562114::NAVY,ACTIVE,2026-01-05,ENT-00256
LAB-KA-BLRR-2024-000125,LABOUR,Navya Mold LLP,NAVYA MOLD,"234, B 1st Cross, Hoskote, Bangalore Rural, KA - 562114",234 B 1ST CRS HOSKOTE BANGALORE RURAL KA 562114,Bengaluru Rural,562114,Plastic Moulding,Manufacturing,True,False,True,562114::Manufacturing,562114::NAVY,DORMANT,2024-10-13,ENT-00256
KAR-SHOP-BLRR-2017-000169,SHOP,Navya Mold LLP,NAVYA MOLD,"No. 234, B 1st Crs, Hoskote, Bangalore Rural, Karnataka - 562114",NO 234 B 1ST CRS HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Plastic Moulding,Manufacturing,False,True,True,562114::Manufacturing,562114::NAVY,CLOSED,2022-08-06,ENT-00256
UDYAM-KR-BLRR-2020-000126,UDYAM,Navya Mol LLP,NAVYA MOL,"234, B 1st Crs, Hoskote, Bengaluru Rural, Karnataka - 562114",234 B 1ST CRS HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Plastic Moulding,Manufacturing,True,False,True,562114::Manufacturing,562114::NAVY,CLOSED,2025-02-18,ENT-00256
BBMP-TL-YELA-2022-000101,BBMP,Siddhi Enterprises,SIDDHI ENTERPRISES,"No. 73, Plot Sector, Yelahanka, Bengaluru Urban, KA - 560064",NO 73 PLOT SECTOR YELAHANKA BANGALORE URBAN KA 560064,Bengaluru Urban,560064,Logistics / Warehouse,Service,False,True,True,560064::Service,560064::SIDD,DORMANT,2024-11-30,ENT-00257
KFBIS-FAC-BLRU-2019-000115,FACTORY,M/S Sidhi Entp,SIDHI ENTP,"No 73, Plot Sector, Yelahanka, Bengaluru Urban, Karnataka - 560064",NO 73 PLOT SECTOR YELAHANKA BANGALORE URBAN KARNATAKA 560064,Bengaluru Urban,560064,Logistics / Warehouse,Service,False,False,True,560064::Service,560064::SIDH,ACTIVE,2025-07-25,ENT-00257
KAR-SHOP-BLRU-2020-000170,SHOP,Siddhi Enteprises,SIDDHI ENTEPRISES,"No 73, Plot Sector, Yelahanka, Bangalore Urban, Karnataka - 560064",NO 73 PLOT SECTOR YELAHANKA BANGALORE URBAN KARNATAKA 560064,Bengaluru Urban,560064,Logistics / Warehouse,Service,False,True,True,560064::Service,560064::SIDD,DORMANT,2023-09-19,ENT-00257
KFBIS-FAC-BLRU-2020-000116,FACTORY,Vijaya Industries Works,VIJAYA INDUSTRIES WORKS,"#15, Shed 3rd Phase, Jayanagar, Bengaluru Urban, Karnataka - 560078",15 SHED 3RD PHASE JAYANAGAR BANGALORE URBAN KARNATAKA 560078,Bengaluru Urban,560078,Machine Tools,Manufacturing,True,False,False,560078::Manufacturing,560078::VIJA,DORMANT,2024-06-01,ENT-00258
GST-KA-BLRU-2024-000204,GST,Vijaya Industries Works,VIJAYA INDUSTRIES WORKS,"#15, Shed 3rd Phase, Jayanagar, Bangalore Urban, Karnataka - 560078",15 SHED 3RD PHASE JAYANAGAR BANGALORE URBAN KARNATAKA 560078,Bengaluru Urban,560078,Machine Tools,Manufacturing,True,False,False,560078::Manufacturing,560078::VIJA,DORMANT,2024-06-30,ENT-00258
PCB/BLRU/CTE/2025/00113,KSPCB,Vijaya Industries Works,VIJAYA INDUSTRIES WORKS,"15, Shed 3rd Phase, Jayanagar, Bengaluru Urban, Karnataka - 560078",15 SHED 3RD PHASE JAYANAGAR BANGALORE URBAN KARNATAKA 560078,Bengaluru Urban,560078,Machine Tools,Manufacturing,False,False,False,560078::Manufacturing,560078::VIJA,ACTIVE,2025-09-23,ENT-00258
LAB-KA-BLRU-2015-000126,LABOUR,Vijaya Industries Works,VIJAYA INDUSTRIES WORKS,"No. 15, Shed 3rd Phase, Jayanagar, B'luru Urban, K'taka - 560078",NO 15 SHED 3RD PHASE JAYANAGAR B LURU URBAN K TAKA 560078,Bengaluru Urban,560078,Machine Tools,Manufacturing,True,False,False,560078::Manufacturing,560078::VIJA,CLOSED,2022-07-23,ENT-00258
