ubid,source_system,source_record_id,link_type,link_confidence,linked_at,entity_id_ground_truth
KA-MYS-570018-000180,FACTORY,KFBIS-FAC-MYS-2016-000084,AUTO_LINK,99,2026-04-20,ENT-00180
KA-MYS-570018-000180,GST,GST-KA-MYS-2023-000141,AUTO_LINK,99,2026-04-12,ENT-00180
KA-MYS-570018-000180,KSPCB,PCB/MYS/CTO/2020/00081,AUTO_LINK,99,2026-04-06,ENT-00180
KA-BLRU-560076-000181,BBMP,BBMP-TL-SOUT-2022-000069,AUTO_LINK,99,2026-04-15,ENT-00181
KA-BLRU-560076-000181,FACTORY,KFBIS-FAC-BLRU-2021-000085,AUTO_LINK,99,2026-03-21,ENT-00181
KA-BLRU-560076-000181,KSPCB,PCB/BLRU/CTE/2018/00082,AUTO_LINK,99,2026-03-30,ENT-00181
KA-BLRU-560102-000182,FACTORY,KFBIS-FAC-BLRU-2022-000086,AUTO_LINK,99,2026-04-16,ENT-00182
KA-BLRU-560102-000182,GST,GST-KA-BLRU-2024-000142,AUTO_LINK,99,2026-04-26,ENT-00182
KA-BLRU-560102-000182,LABOUR,LAB-KA-BLRU-2015-000086,AUTO_LINK,99,2026-03-28,ENT-00182
KA-BLRU-560102-000182,SHOP,KAR-SHOP-BLRU-2018-000121,AUTO_LINK,99,2026-04-04,ENT-00182
KA-BLRU-560102-000182,UDYAM,UDYAM-KR-BLRU-2025-000086,AUTO_LINK,99,2026-04-16,ENT-00182
KA-BLRR-562114-000183,KSPCB,PCB/BLRR/CTO/2021/00083,AUTO_LINK,96,2026-03-20,ENT-00183
KA-BLRR-562114-000183,SHOP,KAR-SHOP-BLRR-2022-000122,AUTO_LINK,96,2026-03-24,ENT-00183
KA-BLRU-560066-000184,FACTORY,KFBIS-FAC-BLRU-2015-000087,AUTO_LINK,99,2026-04-09,ENT-00184
KA-BLRU-560066-000184,GST,GST-KA-BLRU-2021-000143,AUTO_LINK,99,2026-04-10,ENT-00184
KA-BLRU-560066-000184,LABOUR,LAB-KA-BLRU-2021-000087,AUTO_LINK,99,2026-04-22,ENT-00184
KA-BLRU-560066-000184,SHOP,KAR-SHOP-BLRU-2018-000123,AUTO_LINK,99,2026-04-06,ENT-00184
KA-BLRU-560066-000184,UDYAM,UDYAM-KR-BLRU-2017-000087,AUTO_LINK,99,2026-03-20,ENT-00184
KA-MYS-570018-000185,BBMP,BBMP-TL-SOUT-2019-000070,AUTO_LINK,99,2026-04-15,ENT-00185
KA-MYS-570018-000185,FACTORY,KFBIS-FAC-MYS-2019-000088,AUTO_LINK,99,2026-03-30,ENT-00185
KA-MYS-570018-000185,KSPCB,PCB/MYS/CTE/2016/00084,AUTO_LINK,99,2026-04-27,ENT-00185
KA-MYS-570018-000185,SHOP,KAR-SHOP-MYS-2021-000124,AUTO_LINK,99,2026-04-25,ENT-00185
KA-MYS-570018-000185,UDYAM,UDYAM-KR-MYS-2015-000088,AUTO_LINK,99,2026-04-07,ENT-00185
KA-BLRU-560001-000186,BBMP,BBMP-TL-EAST-2023-000071,AUTO_LINK,99,2026-04-08,ENT-00186
KA-BLRU-560001-000186,FACTORY,KFBIS-FAC-BLRU-2016-000089,AUTO_LINK,99,2026-04-08,ENT-00186
KA-BLRU-560001-000186,LABOUR,LAB-KA-BLRU-2018-000088,AUTO_LINK,99,2026-04-19,ENT-00186
KA-BLRU-560001-000186,SHOP,KAR-SHOP-BLRU-2015-000125,AUTO_LINK,99,2026-04-20,ENT-00186
KA-BLRU-560001-000186,UDYAM,UDYAM-KR-BLRU-2016-000089,AUTO_LINK,99,2026-04-22,ENT-00186
KA-BLRR-561203-000187,LABOUR,LAB-KA-BLRR-2017-000089,HUMAN_APPROVED,72,2026-03-29,ENT-00187
KA-BLRR-561203-000187,SHOP,KAR-SHOP-BLRR-2022-000126,HUMAN_APPROVED,72,2026-04-01,ENT-00187
KA-BLRU-560029-000188,FACTORY,KFBIS-FAC-BLRU-2025-000090,AUTO_LINK,94,2026-04-11,ENT-00188
KA-BLRU-560029-000188,GST,GST-KA-BLRU-2025-000144,AUTO_LINK,94,2026-04-03,ENT-00188
KA-BLRU-560029-000188,LABOUR,LAB-KA-BLRU-2023-000090,AUTO_LINK,94,2026-04-20,ENT-00188
KA-BLRU-560029-000188,UDYAM,UDYAM-KR-BLRU-2017-000090,AUTO_LINK,94,2026-04-23,ENT-00188
KA-BLRU-560037-000189,BBMP,BBMP-TL-MAHA-2022-000072,AUTO_LINK,99,2026-04-09,ENT-00189
KA-BLRU-560037-000189,FACTORY,KFBIS-FAC-BLRU-2020-000091,AUTO_LINK,99,2026-04-30,ENT-00189
KA-BLRU-560037-000189,GST,GST-KA-BLRU-2020-000145,AUTO_LINK,99,2026-03-20,ENT-00189
KA-BLRU-560037-000189,LABOUR,LAB-KA-BLRU-2019-000091,AUTO_LINK,99,2026-03-22,ENT-00189
KA-BLRU-560037-000189,SHOP,KAR-SHOP-BLRU-2016-000127,AUTO_LINK,99,2026-04-18,ENT-00189
KA-BLRU-560037-000189,UDYAM,UDYAM-KR-BLRU-2024-000091,AUTO_LINK,99,2026-04-10,ENT-00189
KA-BLRU-560068-000190,BBMP,BBMP-TL-SOUT-2019-000073,HUMAN_APPROVED,77,2026-04-30,ENT-00190
KA-BLRU-560068-000190,LABOUR,LAB-KA-BLRU-2017-000092,HUMAN_APPROVED,77,2026-04-17,ENT-00190
KA-BLRU-560068-000190,SHOP,KAR-SHOP-BLRU-2025-000128,HUMAN_APPROVED,77,2026-04-19,ENT-00190
KA-BLRR-561203-000191,BBMP,BBMP-TL-BENG-2015-000074,HUMAN_APPROVED,84,2026-04-27,ENT-00191
KA-BLRR-561203-000191,LABOUR,LAB-KA-BLRR-2017-000093,HUMAN_APPROVED,84,2026-03-25,ENT-00191
KA-BLRU-560059-000192,BBMP,BBMP-TL-WEST-2022-000075,AUTO_LINK,99,2026-04-26,ENT-00192
KA-BLRU-560059-000192,FACTORY,KFBIS-FAC-BLRU-2021-000092,AUTO_LINK,99,2026-04-29,ENT-00192
KA-BLRU-560059-000192,GST,GST-KA-BLRU-2020-000146,AUTO_LINK,99,2026-04-14,ENT-00192
KA-BLRU-560059-000192,KSPCB,PCB/BLRU/CTE/2022/00085,AUTO_LINK,99,2026-04-26,ENT-00192
KA-BLRU-560059-000192,LABOUR,LAB-KA-BLRU-2016-000094,AUTO_LINK,99,2026-04-03,ENT-00192
KA-BLRU-560059-000192,SHOP,KAR-SHOP-BLRU-2024-000129,AUTO_LINK,99,2026-04-04,ENT-00192
KA-BLRU-560085-000193,GST,GST-KA-BLRU-2019-000147,HUMAN_APPROVED,77,2026-04-03,ENT-00193
KA-BLRU-560085-000193,LABOUR,LAB-KA-BLRU-2016-000095,HUMAN_APPROVED,77,2026-05-01,ENT-00193
KA-BLRU-560085-000193,UDYAM,UDYAM-KR-BLRU-2017-000092,HUMAN_APPROVED,77,2026-04-11,ENT-00193
KA-BLRU-560066-000194,GST,GST-KA-BLRU-2015-000148,AUTO_LINK,96,2026-04-06,ENT-00194
KA-BLRU-560066-000194,SHOP,KAR-SHOP-BLRU-2015-000130,AUTO_LINK,96,2026-03-27,ENT-00194
KA-BLRU-560058-000195,FACTORY,KFBIS-FAC-BLRU-2015-000093,AUTO_LINK,92,2026-03-21,ENT-00195
KA-BLRU-560058-000195,GST,GST-KA-BLRU-2022-000149,AUTO_LINK,92,2026-03-23,ENT-00195
KA-BLRU-560058-000195,KSPCB,PCB/BLRU/CTO/2020/00086,AUTO_LINK,92,2026-04-11,ENT-00195
KA-BLRU-560058-000195,LABOUR,LAB-KA-BLRU-2024-000096,AUTO_LINK,92,2026-04-29,ENT-00195
KA-BLRU-560058-000195,SHOP,KAR-SHOP-BLRU-2017-000131,AUTO_LINK,92,2026-04-27,ENT-00195
KA-BLRU-560058-000195,UDYAM,UDYAM-KR-BLRU-2017-000093,AUTO_LINK,92,2026-04-18,ENT-00195
KA-BLRU-560100-000196,FACTORY,KFBIS-FAC-BLRU-2024-000094,AUTO_LINK,99,2026-04-03,ENT-00196
KA-BLRU-560100-000196,GST,GST-KA-BLRU-2022-000150,AUTO_LINK,99,2026-04-23,ENT-00196
KA-BLRU-560100-000196,LABOUR,LAB-KA-BLRU-2019-000097,AUTO_LINK,99,2026-04-14,ENT-00196
KA-BLRU-560100-000196,SHOP,KAR-SHOP-BLRU-2016-000132,AUTO_LINK,99,2026-03-23,ENT-00196
KA-BLRU-560068-000197,BBMP,BBMP-TL-SOUT-2016-000076,AUTO_LINK,96,2026-04-10,ENT-00197
KA-BLRU-560068-000197,GST,GST-KA-BLRU-2020-000151,AUTO_LINK,96,2026-03-30,ENT-00197
KA-BLRU-560059-000198,BBMP,BBMP-TL-WEST-2018-000077,AUTO_LINK,99,2026-03-20,ENT-00198
KA-BLRU-560059-000198,GST,GST-KA-BLRU-2020-000152,AUTO_LINK,99,2026-03-22,ENT-00198
KA-BLRU-560059-000198,UDYAM,UDYAM-KR-BLRU-2015-000094,AUTO_LINK,99,2026-03-24,ENT-00198
KA-BLRR-562110-000199,FACTORY,KFBIS-FAC-BLRR-2024-000095,AUTO_LINK,99,2026-04-05,ENT-00199
KA-BLRR-562110-000199,GST,GST-KA-BLRR-2025-000153,AUTO_LINK,99,2026-04-20,ENT-00199
KA-BLRR-562110-000199,KSPCB,PCB/BLRR/CTO/2015/00087,AUTO_LINK,99,2026-05-02,ENT-00199
KA-BLRR-562110-000199,LABOUR,LAB-KA-BLRR-2023-000098,AUTO_LINK,99,2026-03-24,ENT-00199
KA-BLRR-562110-000199,UDYAM,UDYAM-KR-BLRR-2023-000095,AUTO_LINK,99,2026-03-29,ENT-00199
KA-BLRR-562157-000200,FACTORY,KFBIS-FAC-BLRR-2017-000096,AUTO_LINK,99,2026-05-03,ENT-00200
KA-BLRR-562157-000200,GST,GST-KA-BLRR-2022-000154,AUTO_LINK,99,2026-04-02,ENT-00200
KA-BLRR-562157-000200,KSPCB,PCB/BLRR/CTE/2025/00088,AUTO_LINK,99,2026-04-14,ENT-00200
KA-BLRR-562157-000200,SHOP,KAR-SHOP-BLRR-2018-000133,AUTO_LINK,99,2026-04-11,ENT-00200
KA-BLRR-562157-000200,UDYAM,UDYAM-KR-BLRR-2018-000096,AUTO_LINK,99,2026-04-21,ENT-00200
KA-MYS-570018-000201,BBMP,BBMP-TL-SOUT-2019-000078,AUTO_LINK,94,2026-04-03,ENT-00201
KA-MYS-570018-000201,GST,GST-KA-MYS-2018-000155,AUTO_LINK,94,2026-03-25,ENT-00201
KA-MYS-570018-000201,LABOUR,LAB-KA-MYS-2016-000099,AUTO_LINK,94,2026-03-22,ENT-00201
KA-MYS-570018-000201,SHOP,KAR-SHOP-MYS-2022-000134,AUTO_LINK,94,2026-04-15,ENT-00201
KA-BLRU-560059-000202,BBMP,BBMP-TL-WEST-2017-000079,AUTO_LINK,99,2026-03-23,ENT-00202
KA-BLRU-560059-000202,GST,GST-KA-BLRU-2020-000156,AUTO_LINK,99,2026-05-02,ENT-00202
KA-BLRU-560059-000202,SHOP,KAR-SHOP-BLRU-2022-000135,AUTO_LINK,99,2026-04-19,ENT-00202
KA-BLRU-560059-000202,UDYAM,UDYAM-KR-BLRU-2024-000097,AUTO_LINK,99,2026-04-25,ENT-00202
KA-BLRR-562114-000203,BBMP,BBMP-TL-BENG-2018-000080,HUMAN_APPROVED,84,2026-04-07,ENT-00203
KA-BLRR-562114-000203,UDYAM,UDYAM-KR-BLRR-2015-000098,HUMAN_APPROVED,84,2026-04-05,ENT-00203
KA-BLRU-560068-000204,BBMP,BBMP-TL-SOUT-2021-000081,AUTO_LINK,99,2026-05-04,ENT-00204
KA-BLRU-560068-000204,GST,GST-KA-BLRU-2022-000157,AUTO_LINK,99,2026-04-05,ENT-00204
KA-BLRU-560068-000204,SHOP,KAR-SHOP-BLRU-2024-000136,AUTO_LINK,99,2026-03-30,ENT-00204
KA-MYS-570016-000205,BBMP,BBMP-TL-NORT-2017-000082,AUTO_LINK,99,2026-04-20,ENT-00205
KA-MYS-570016-000205,FACTORY,KFBIS-FAC-MYS-2020-000097,AUTO_LINK,99,2026-04-18,ENT-00205
KA-MYS-570016-000205,UDYAM,UDYAM-KR-MYS-2020-000099,AUTO_LINK,99,2026-04-29,ENT-00205
KA-BLRR-562157-000206,FACTORY,KFBIS-FAC-BLRR-2021-000098,AUTO_LINK,87,2026-04-07,ENT-00206
KA-BLRR-562157-000206,GST,GST-KA-BLRR-2022-000158,AUTO_LINK,87,2026-03-23,ENT-00206
KA-BLRR-562157-000206,LABOUR,LAB-KA-BLRR-2025-000100,AUTO_LINK,87,2026-04-21,ENT-00206
KA-BLRR-562157-000206,SHOP,KAR-SHOP-BLRR-2017-000137,AUTO_LINK,87,2026-04-02,ENT-00206
KA-BLRR-562157-000206,UDYAM,UDYAM-KR-BLRR-2022-000100,AUTO_LINK,87,2026-04-09,ENT-00206
KA-BLRU-560102-000207,GST,GST-KA-BLRU-2022-000159,HUMAN_APPROVED,82,2026-03-23,ENT-00207
KA-BLRU-560102-000207,KSPCB,PCB/BLRU/CTE/2020/00089,HUMAN_APPROVED,82,2026-04-06,ENT-00207
KA-BLRU-560102-000207,LABOUR,LAB-KA-BLRU-2016-000101,HUMAN_APPROVED,82,2026-03-29,ENT-00207
KA-BLRU-560102-000207,UDYAM,UDYAM-KR-BLRU-2016-000101,HUMAN_APPROVED,82,2026-03-28,ENT-00207
KA-MYS-570001-000208,GST,GST-KA-MYS-2020-000160,AUTO_LINK,89,2026-04-11,ENT-00208
KA-MYS-570001-000208,SHOP,KAR-SHOP-MYS-2019-000138,AUTO_LINK,89,2026-03-29,ENT-00208
KA-MYS-570001-000208,UDYAM,UDYAM-KR-MYS-2022-000102,AUTO_LINK,89,2026-04-22,ENT-00208
KA-BLRU-560085-000209,LABOUR,LAB-KA-BLRU-2019-000102,AUTO_LINK,99,2026-04-26,ENT-00209
KA-BLRU-560085-000209,SHOP,KAR-SHOP-BLRU-2020-000139,AUTO_LINK,99,2026-04-03,ENT-00209
KA-BLRU-560085-000209,UDYAM,UDYAM-KR-BLRU-2024-000103,AUTO_LINK,99,2026-04-01,ENT-00209
KA-BLRU-560024-000210,GST,GST-KA-BLRU-2020-000161,AUTO_LINK,99,2026-04-27,ENT-00210
KA-BLRU-560024-000210,KSPCB,PCB/BLRU/CTE/2024/00090,AUTO_LINK,99,2026-03-24,ENT-00210
KA-BLRU-560024-000210,SHOP,KAR-SHOP-BLRU-2018-000140,AUTO_LINK,99,2026-04-28,ENT-00210
KA-BLRU-560024-000210,UDYAM,UDYAM-KR-BLRU-2024-000104,AUTO_LINK,99,2026-03-21,ENT-00210
KA-TUM-572101-000211,GST,GST-KA-TUM-2025-000162,AUTO_LINK,99,2026-04-24,ENT-00211
KA-TUM-572101-000211,LABOUR,LAB-KA-TUM-2016-000103,AUTO_LINK,99,2026-04-20,ENT-00211
KA-TUM-572101-000211,UDYAM,UDYAM-KR-TUM-2017-000105,AUTO_LINK,99,2026-03-25,ENT-00211
KA-BLRU-560024-000212,BBMP,BBMP-TL-YELA-2017-000083,AUTO_LINK,89,2026-04-09,ENT-00212
KA-BLRU-560024-000212,GST,GST-KA-BLRU-2017-000163,AUTO_LINK,89,2026-03-23,ENT-00212
KA-BLRU-560024-000212,SHOP,KAR-SHOP-BLRU-2022-000141,AUTO_LINK,89,2026-04-07,ENT-00212
KA-BLRU-560078-000213,GST,GST-KA-BLRU-2019-000164,AUTO_LINK,99,2026-04-22,ENT-00213
KA-BLRU-560078-000213,KSPCB,PCB/BLRU/CTO/2015/00091,AUTO_LINK,99,2026-03-22,ENT-00213
KA-BLRU-560078-000213,LABOUR,LAB-KA-BLRU-2015-000104,AUTO_LINK,99,2026-04-20,ENT-00213
KA-BLRU-560078-000213,UDYAM,UDYAM-KR-BLRU-2015-000106,AUTO_LINK,99,2026-04-22,ENT-00213
KA-BLRU-560043-000214,GST,GST-KA-BLRU-2015-000165,AUTO_LINK,96,2026-04-04,ENT-00214
KA-BLRU-560043-000214,LABOUR,LAB-KA-BLRU-2021-000105,AUTO_LINK,96,2026-03-22,ENT-00214
KA-BLRU-560064-000215,FACTORY,KFBIS-FAC-BLRU-2025-000099,AUTO_LINK,99,2026-04-17,ENT-00215
KA-BLRU-560064-000215,GST,GST-KA-BLRU-2024-000166,AUTO_LINK,99,2026-03-26,ENT-00215
KA-BLRU-560064-000215,KSPCB,PCB/BLRU/CTE/2023/00092,AUTO_LINK,99,2026-04-17,ENT-00215
KA-BLRU-560064-000215,LABOUR,LAB-KA-BLRU-2021-000106,AUTO_LINK,99,2026-04-14,ENT-00215
KA-MYS-570016-000216,BBMP,BBMP-TL-NORT-2024-000084,AUTO_LINK,99,2026-04-02,ENT-00216
KA-MYS-570016-000216,GST,GST-KA-MYS-2024-000167,AUTO_LINK,99,2026-04-21,ENT-00216
KA-MYS-570016-000216,SHOP,KAR-SHOP-MYS-2023-000142,AUTO_LINK,99,2026-04-19,ENT-00216
KA-BLRU-560029-000217,FACTORY,KFBIS-FAC-BLRU-2018-000100,AUTO_LINK,99,2026-04-12,ENT-00217
KA-BLRU-560029-000217,GST,GST-KA-BLRU-2015-000168,AUTO_LINK,99,2026-05-02,ENT-00217
KA-BLRU-560029-000217,KSPCB,PCB/BLRU/CTO/2019/00093,AUTO_LINK,99,2026-04-04,ENT-00217
KA-BLRU-560029-000217,LABOUR,LAB-KA-BLRU-2023-000107,AUTO_LINK,99,2026-04-06,ENT-00217
KA-BLRU-560029-000217,UDYAM,UDYAM-KR-BLRU-2017-000107,AUTO_LINK,99,2026-03-30,ENT-00217
KA-BLRU-560029-000218,GST,GST-KA-BLRU-2016-000169,AUTO_LINK,99,2026-04-05,ENT-00218
KA-BLRU-560029-000218,KSPCB,PCB/BLRU/CTO/2015/00094,AUTO_LINK,99,2026-05-03,ENT-00218
KA-BLRU-560029-000218,LABOUR,LAB-KA-BLRU-2023-000108,AUTO_LINK,99,2026-05-04,ENT-00218
KA-BLRU-560029-000218,SHOP,KAR-SHOP-BLRU-2017-000143,AUTO_LINK,99,2026-04-01,ENT-00218
KA-BLRR-562157-000219,FACTORY,KFBIS-FAC-BLRR-2023-000101,AUTO_LINK,87,2026-04-17,ENT-00219
KA-BLRR-562157-000219,GST,GST-KA-BLRR-2017-000170,AUTO_LINK,87,2026-04-19,ENT-00219
KA-BLRR-562157-000219,KSPCB,PCB/BLRR/CTE/2023/00095,AUTO_LINK,87,2026-04-12,ENT-00219
KA-BLRR-562157-000219,LABOUR,LAB-KA-BLRR-2023-000109,AUTO_LINK,87,2026-04-16,ENT-00219
KA-BLRR-562157-000219,SHOP,KAR-SHOP-BLRR-2019-000144,AUTO_LINK,87,2026-03-28,ENT-00219
KA-BLRU-560024-000220,BBMP,BBMP-TL-YELA-2020-000085,HUMAN_APPROVED,72,2026-03-30,ENT-00220
KA-BLRU-560024-000220,GST,GST-KA-BLRU-2018-000171,HUMAN_APPROVED,72,2026-04-23,ENT-00220
KA-BLRU-560085-000221,BBMP,BBMP-TL-SOUT-2025-000086,AUTO_LINK,99,2026-03-22,ENT-00221
KA-BLRU-560085-000221,FACTORY,KFBIS-FAC-BLRU-2018-000102,AUTO_LINK,99,2026-04-05,ENT-00221
KA-BLRU-560085-000221,GST,GST-KA-BLRU-2024-000172,AUTO_LINK,99,2026-04-30,ENT-00221
KA-BLRU-560085-000221,LABOUR,LAB-KA-BLRU-2016-000110,AUTO_LINK,99,2026-04-14,ENT-00221
KA-BLRU-560085-000221,SHOP,KAR-SHOP-BLRU-2021-000145,AUTO_LINK,99,2026-05-01,ENT-00221
KA-BLRU-560085-000221,UDYAM,UDYAM-KR-BLRU-2020-000108,AUTO_LINK,99,2026-05-01,ENT-00221
KA-BLRU-560024-000222,GST,GST-KA-BLRU-2015-000173,AUTO_LINK,96,2026-04-01,ENT-00222
KA-BLRU-560024-000222,SHOP,KAR-SHOP-BLRU-2023-000146,AUTO_LINK,96,2026-04-28,ENT-00222
KA-MYS-570016-000223,FACTORY,KFBIS-FAC-MYS-2015-000103,AUTO_LINK,87,2026-04-10,ENT-00223
KA-MYS-570016-000223,KSPCB,PCB/MYS/CTE/2023/00096,AUTO_LINK,87,2026-04-07,ENT-00223
KA-MYS-570016-000223,LABOUR,LAB-KA-MYS-2019-000111,AUTO_LINK,87,2026-04-26,ENT-00223
KA-MYS-570016-000223,SHOP,KAR-SHOP-MYS-2018-000147,AUTO_LINK,87,2026-04-25,ENT-00223
KA-MYS-570016-000223,UDYAM,UDYAM-KR-MYS-2015-000109,AUTO_LINK,87,2026-04-29,ENT-00223
KA-BLRU-560076-000224,GST,GST-KA-BLRU-2024-000174,HUMAN_APPROVED,77,2026-04-21,ENT-00224
KA-BLRU-560076-000224,LABOUR,LAB-KA-BLRU-2022-000112,HUMAN_APPROVED,77,2026-04-28,ENT-00224
KA-BLRU-560076-000224,SHOP,KAR-SHOP-BLRU-2025-000148,HUMAN_APPROVED,77,2026-03-27,ENT-00224
KA-BLRU-560037-000225,GST,GST-KA-BLRU-2017-000175,AUTO_LINK,89,2026-03-24,ENT-00225
KA-BLRU-560037-000225,LABOUR,LAB-KA-BLRU-2017-000113,AUTO_LINK,89,2026-04-15,ENT-00225
KA-BLRU-560037-000225,SHOP,KAR-SHOP-BLRU-2018-000149,AUTO_LINK,89,2026-03-20,ENT-00225
KA-BLRU-560066-000226,GST,GST-KA-BLRU-2016-000176,AUTO_LINK,99,2026-04-17,ENT-00226
KA-BLRU-560066-000226,KSPCB,PCB/BLRU/CTE/2016/00097,AUTO_LINK,99,2026-03-29,ENT-00226
KA-BLRU-560066-000226,LABOUR,LAB-KA-BLRU-2019-000114,AUTO_LINK,99,2026-04-20,ENT-00226
KA-BLRU-560066-000226,UDYAM,UDYAM-KR-BLRU-2015-000110,AUTO_LINK,99,2026-04-05,ENT-00226
KA-BLRU-560034-000227,GST,GST-KA-BLRU-2023-000177,AUTO_LINK,89,2026-03-28,ENT-00227
KA-BLRU-560034-000227,KSPCB,PCB/BLRU/CTO/2017/00098,AUTO_LINK,89,2026-05-02,ENT-00227
KA-BLRU-560034-000227,LABOUR,LAB-KA-BLRU-2016-000115,AUTO_LINK,89,2026-05-02,ENT-00227
KA-BLRU-560059-000228,FACTORY,KFBIS-FAC-BLRU-2025-000104,AUTO_LINK,94,2026-03-24,ENT-00228
KA-BLRU-560059-000228,GST,GST-KA-BLRU-2020-000178,AUTO_LINK,94,2026-03-31,ENT-00228
KA-BLRU-560059-000228,SHOP,KAR-SHOP-BLRU-2015-000150,AUTO_LINK,94,2026-05-03,ENT-00228
KA-BLRU-560059-000228,UDYAM,UDYAM-KR-BLRU-2023-000111,AUTO_LINK,94,2026-04-03,ENT-00228
KA-TUM-572101-000229,BBMP,BBMP-TL-TUMA-2023-000087,AUTO_LINK,89,2026-04-21,ENT-00229
KA-TUM-572101-000229,LABOUR,LAB-KA-TUM-2024-000116,AUTO_LINK,89,2026-04-28,ENT-00229
KA-TUM-572101-000229,UDYAM,UDYAM-KR-TUM-2021-000112,AUTO_LINK,89,2026-05-03,ENT-00229
KA-BLRR-562157-000230,BBMP,BBMP-TL-BENG-2019-000088,AUTO_LINK,96,2026-05-02,ENT-00230
KA-BLRR-562157-000230,SHOP,KAR-SHOP-BLRR-2018-000151,AUTO_LINK,96,2026-04-01,ENT-00230
KA-TUM-572101-000231,GST,GST-KA-TUM-2017-000179,AUTO_LINK,99,2026-04-20,ENT-00231
KA-TUM-572101-000231,LABOUR,LAB-KA-TUM-2019-000117,AUTO_LINK,99,2026-04-23,ENT-00231
KA-TUM-572101-000231,SHOP,KAR-SHOP-TUM-2025-000152,AUTO_LINK,99,2026-04-07,ENT-00231
KA-BLRR-562157-000232,FACTORY,KFBIS-FAC-BLRR-2024-000105,HUMAN_APPROVED,82,2026-03-30,ENT-00232
KA-BLRR-562157-000232,GST,GST-KA-BLRR-2021-000180,HUMAN_APPROVED,82,2026-03-30,ENT-00232
KA-BLRR-562157-000232,KSPCB,PCB/BLRR/CTE/2018/00099,HUMAN_APPROVED,82,2026-04-21,ENT-00232
KA-BLRR-562157-000232,LABOUR,LAB-KA-BLRR-2023-000118,HUMAN_APPROVED,82,2026-04-20,ENT-00232
KA-MYS-570016-000233,GST,GST-KA-MYS-2023-000181,AUTO_LINK,99,2026-05-02,ENT-00233
KA-MYS-570016-000233,KSPCB,PCB/MYS/CTE/2020/00100,AUTO_LINK,99,2026-03-27,ENT-00233
KA-MYS-570016-000233,UDYAM,UDYAM-KR-MYS-2020-000113,AUTO_LINK,99,2026-04-29,ENT-00233
KA-BLRU-560064-000234,BBMP,BBMP-TL-YELA-2022-000089,AUTO_LINK,99,2026-04-25,ENT-00234
KA-BLRU-560064-000234,GST,GST-KA-BLRU-2025-000182,AUTO_LINK,99,2026-03-25,ENT-00234
KA-BLRU-560064-000234,SHOP,KAR-SHOP-BLRU-2021-000153,AUTO_LINK,99,2026-04-21,ENT-00234
KA-BLRU-560064-000234,UDYAM,UDYAM-KR-BLRU-2019-000114,AUTO_LINK,99,2026-04-27,ENT-00234
KA-BLRU-560076-000235,GST,GST-KA-BLRU-2024-000183,AUTO_LINK,99,2026-04-14,ENT-00235
KA-BLRU-560076-000235,LABOUR,LAB-KA-BLRU-2024-000119,AUTO_LINK,99,2026-03-21,ENT-00235
KA-BLRU-560076-000235,SHOP,KAR-SHOP-BLRU-2023-000154,AUTO_LINK,99,2026-03-23,ENT-00235
KA-BLRU-560076-000235,UDYAM,UDYAM-KR-BLRU-2024-000115,AUTO_LINK,99,2026-03-29,ENT-00235
KA-BLRU-560034-000236,BBMP,BBMP-TL-SOUT-2017-000090,HUMAN_APPROVED,77,2026-04-21,ENT-00236
KA-BLRU-560034-000236,GST,GST-KA-BLRU-2022-000184,HUMAN_APPROVED,77,2026-04-21,ENT-00236
KA-BLRU-560034-000236,SHOP,KAR-SHOP-BLRU-2023-000155,HUMAN_APPROVED,77,2026-04-20,ENT-00236
KA-BLRU-560085-000237,GST,GST-KA-BLRU-2024-000185,HUMAN_APPROVED,82,2026-03-30,ENT-00237
KA-BLRU-560085-000237,KSPCB,PCB/BLRU/CTE/2016/00101,HUMAN_APPROVED,82,2026-04-09,ENT-00237
KA-BLRU-560085-000237,SHOP,KAR-SHOP-BLRU-2015-000156,HUMAN_APPROVED,82,2026-04-16,ENT-00237
KA-BLRU-560085-000237,UDYAM,UDYAM-KR-BLRU-2018-000116,HUMAN_APPROVED,82,2026-03-31,ENT-00237
KA-BLRU-560078-000238,GST,GST-KA-BLRU-2021-000186,HUMAN_APPROVED,82,2026-04-05,ENT-00238
KA-BLRU-560078-000238,KSPCB,PCB/BLRU/CTO/2017/00102,HUMAN_APPROVED,82,2026-04-28,ENT-00238
KA-BLRU-560078-000238,SHOP,KAR-SHOP-BLRU-2019-000157,HUMAN_APPROVED,82,2026-04-16,ENT-00238
KA-BLRU-560078-000238,UDYAM,UDYAM-KR-BLRU-2024-000117,HUMAN_APPROVED,82,2026-04-18,ENT-00238
KA-TUM-572101-000239,BBMP,BBMP-TL-TUMA-2018-000091,AUTO_LINK,87,2026-04-12,ENT-00239
KA-TUM-572101-000239,FACTORY,KFBIS-FAC-TUM-2018-000106,AUTO_LINK,87,2026-03-22,ENT-00239
KA-TUM-572101-000239,GST,GST-KA-TUM-2022-000187,AUTO_LINK,87,2026-03-30,ENT-00239
KA-TUM-572101-000239,SHOP,KAR-SHOP-TUM-2019-000158,AUTO_LINK,87,2026-03-26,ENT-00239
KA-TUM-572101-000239,UDYAM,UDYAM-KR-TUM-2021-000118,AUTO_LINK,87,2026-03-24,ENT-00239
KA-MYS-570018-000240,BBMP,BBMP-TL-SOUT-2023-000092,AUTO_LINK,99,2026-04-11,ENT-00240
